control_OA,matched_schemes,matched_to,n_pair_rows,n_treated_matched,max_distance_km,mean_distance_km,LAD24CD,LAD24NM,area_km2,map_geom_area_km2,n_roads,road_length_km,road_density_m_km2,pop_density,mean_total_pkm,trend_total_pkm,extreme_area_control,extreme_distance_control
E00034028,Portsmouth,E00086366,1,1,314.6657747048225,314.6657747048225,E08000012,Liverpool,0.0414772879599004,0.0414772879599004,35,1.1393983204349234,27470.41517122518,7256.983636225255,0.45750155204812126,-0.08829713798086132,FALSE,FALSE
E00145434,Bristol,E00073448,1,1,101.06358985615253,101.06358985615253,E07000178,Oxford,0.04145929806615948,0.04145929806615948,12,0.7138378638312152,17217.79907349359,8080.213983975736,0.06391577459218108,-0.0457398541239482,FALSE,FALSE
E00033717,Portsmouth,E00086029,1,1,320.208372919152,320.208372919152,E08000012,Liverpool,0.041393541549526125,0.041393541549526125,42,1.2095677850225555,29221.171703207467,5749.689229061016,0.870309223703713,-0.06741795179305887,FALSE,FALSE
E00175398,Sheffield,"E00172452, E00185214",2,2,157.8310175779648,157.66187796082528,E06000042,Milton Keynes,0.041340528079397976,0.041340528079397976,13,0.5620658373301329,13596.000424828584,3967.0514049802205,0.08347242775483435,-0.015060374493006838,FALSE,FALSE
E00064292,Bath,E00072806,1,1,276.3808594794578,276.3808594794578,E06000009,Blackpool,0.041308995051631936,0.041308995051631936,18,1.0722085084247404,25955.811974718617,5422.547794252157,0.09326544157620731,0.6931376421230124,FALSE,FALSE
E00063534,Portsmouth,E00086375,1,1,338.842302908932,338.842302908932,E06000008,Blackburn with Darwen,0.0412178513944898,0.0412178513944898,10,0.7719965893020122,18729.66598654913,5337.493162717615,0.06476712551956566,0.6931376400107768,FALSE,FALSE
E00070485,Bradford,E00053837,1,1,101.58591393425533,101.58591393425533,E06000018,Nottingham,0.04112983516022097,0.04112983516022097,28,0.9233392120376852,22449.3778893308,6929.2764945394165,0.30715418158632785,-0.09097013993723765,FALSE,FALSE
E00083374,Birmingham,E00175673,1,1,141.59373640391556,141.59373640391556,E06000039,Slough,0.041110702986376625,0.041110702986376625,15,0.43087633732270925,10480.879820164939,8489.27346524949,0.10646210066913862,0.2818425232388575,FALSE,FALSE
E00168911,Bath,E00072567,1,1,59.71765596257347,59.71765596257347,E07000078,Cheltenham,0.04110779409092851,0.04110779409092851,24,0.7803546279781882,18983.130699061116,5011.21513706957,0.12814686607176132,0.11410202603726564,FALSE,FALSE
E00173512,Birmingham; Newcastle,"E00186274, E00189974",2,2,225.86357621820213,149.8647466553145,E06000018,Nottingham,0.040985330915218686,0.040985330915218686,21,0.5167161900035891,12607.344590494009,15127.363526294756,1.3973386434727055,-0.08490506737304825,FALSE,FALSE
E00173830,Portsmouth,E00086519,1,1,262.07981817805216,262.07981817805216,E07000148,Norwich,0.04088655691309302,0.04088655691309302,21,0.7372801671866628,18032.33685716796,4500.256658713124,0.13563364979907597,-0.07820968118156875,FALSE,FALSE
E00090738,Portsmouth,E00086025,1,1,176.87165939070803,176.87165939070803,E07000008,Cambridge,0.04069683559649927,0.04069683559649927,39,0.8988523057177311,22086.540453161186,8796.752738947474,0.7688003864530426,-0.0957062798703867,FALSE,FALSE
E00083112,Birmingham,E00175728,1,1,140.23487852293584,140.23487852293584,E06000039,Slough,0.04069324648160412,0.04069324648160412,3,0.475156661700655,11676.54839029507,11107.494217850919,0.5089794998020263,0.01272305822984444,FALSE,FALSE
E00101179,Bath,E00072569,1,1,108.8881304191784,108.8881304191784,E07000041,Exeter,0.04067596487618482,0.04067596487618482,16,0.5575483924333963,13707.072324664945,6957.42561636669,0.17741598997044292,-0.11201395175011769,FALSE,FALSE
E00052805,Portsmouth,E00086058,1,1,213.519515329957,213.519515329957,E08000031,Wolverhampton,0.040672868788763646,0.040672868788763646,8,0.35890824152865725,8824.266697111118,9859.152106594973,0.13791129395407836,-20.439171637542653,FALSE,FALSE
E00068784,Bradford,E00054213,1,1,131.78847121614098,131.78847121614098,E06000016,Leicester,0.040544640407463535,0.040544640407463535,14,0.501920803086874,12379.461207269198,12406.078705963977,0.09614265777234123,-0.2818425232389146,FALSE,FALSE
E00070376,Sheffield,E00185186,1,1,51.67635383359374,51.67635383359374,E06000018,Nottingham,0.040460231752964496,0.040460231752964496,13,0.5202610164890968,12858.57727324999,7488.835008410435,0.6461545058066928,0.05226693502434467,FALSE,FALSE
E00026563,Bradford,E00177827,1,1,50.9319035827203,50.9319035827203,E08000003,Manchester,0.04045280056888779,0.04045280056888779,13,0.6626873252483491,16381.741583499199,9121.741753617858,0.26694791534409346,0.05731892302685196,FALSE,FALSE
E00028410,Portsmouth,E00086017,1,1,311.3096088038242,311.3096088038242,E08000006,Salford,0.04044962507005606,0.04044962507005606,31,0.7991252299737085,19756.060249994327,8183.017751752458,0.17187293661660363,0.19930456097480698,FALSE,FALSE
E00081196,Bradford,E00176166,1,1,310.8463804538506,310.8463804538506,E06000035,Medway,0.04035406571871718,0.04035406571871718,15,0.5834557671258784,14458.413464278463,9094.49874414455,1.6835303639874382,-0.055324852794363485,FALSE,FALSE
E00064053,Portsmouth,E00086027,1,1,363.7569999359606,363.7569999359606,E06000009,Blackpool,0.040271182989882304,0.040271182989882304,32,0.865367768716033,21488.51124968063,6207.912989862,0.21607402859183433,0.05572450723373449,FALSE,FALSE
E00083132,Bradford,E00176141,1,1,264.4163423641266,264.4163423641266,E06000039,Slough,0.040120965243974585,0.040120965243974585,10,0.48032536640357815,11971.929475842158,13160.20182438895,0.18991813962070284,-0.046129162633473976,FALSE,FALSE
E00058960,Bradford,E00054570,1,1,11.448622850924421,11.448622850924421,E08000035,Leeds,0.0401120560346627,0.0401120560346627,11,0.6849061971404145,17074.821508739293,6082.959192845867,0.5010036431742957,0.018688353583381417,FALSE,FALSE
E00055667,Birmingham,E00175660,1,1,131.679763736535,131.679763736535,E08000034,Kirklees,0.04009403568173177,0.04009403568173177,36,1.1576833406131861,28874.20338034634,11722.441804833039,0.20434560272301935,0.20895382136398274,FALSE,FALSE
E00080269,Bradford,E00176100,1,1,305.89920051356575,305.89920051356575,E06000033,Southend-on-Sea,0.04007140797790373,0.04007140797790373,17,0.5522640403683563,13781.997395072493,6139.040588133313,0.09053640350483502,-0.11410202603677845,FALSE,FALSE
E00175818,Sheffield,E00172447,1,1,50.078924812211525,50.078924812211525,E08000003,Manchester,0.04004711142953019,0.04004711142953019,9,0.2706303822591483,6757.800315644967,9339.000658215202,0.1829247684119788,-0.28184252323893055,FALSE,FALSE
E00068526,Bradford,E00054597,1,1,101.0764613421769,101.0764613421769,E06000015,Derby,0.039955251644448374,0.039955251644448374,16,0.6314252854529602,15803.311441305721,15217.023419360174,1.5114416891230087,-0.01706114111179897,FALSE,FALSE
E00063456,Bradford,E00053626,1,1,51.01503509933832,51.01503509933832,E06000008,Blackburn with Darwen,0.03992147095882963,0.03992147095882963,12,0.6904580678425922,17295.406488269196,7239.212209841693,0.3406658723461009,-0.15502366468502038,FALSE,FALSE
E00076075,Bradford,E00053640,1,1,413.65965833189347,413.65965833189347,E06000026,Plymouth,0.039858197547057085,0.039858197547057085,11,0.6624338633478838,16619.764668630738,11189.668059461215,0.3019169324907655,0.20847762982484364,FALSE,FALSE
E00136606,Bristol,E00073471,1,1,298.3229442148741,298.3229442148741,E07000148,Norwich,0.03985644095618834,0.03985644095618834,26,1.0760070383243259,26997.067789045996,9333.497700131229,0.691836087949101,0.012911015314565679,FALSE,FALSE
E00085803,Bath,E00072587,1,1,164.42816294104122,164.42816294104122,E06000043,Brighton and Hove,0.03977995168595342,0.03977995168595342,2,0.4109844106257718,10331.445695820019,9150.337910755456,0.12067975990739409,0.07820968004028059,FALSE,FALSE
E00072055,Portsmouth,E00179944,1,1,260.62814967773664,260.62814967773664,E06000021,Stoke-on-Trent,0.0397760726980177,0.0397760726980177,14,0.6421948331892502,16145.254914049241,5480.681857534526,0.5450059419846772,-0.032449508166908204,FALSE,FALSE
E00050539,Bradford,E00053570,1,1,140.41995906087698,140.41995906087698,E08000028,Sandwell,0.03970746703885912,0.03970746703885912,18,0.9010289478330561,22691.67526982463,8487.06868333354,0.16647633836931086,0.10162761625138547,FALSE,FALSE
E00078387,Portsmouth,E00174470,1,1,99.29377094528418,99.29377094528418,E06000030,Swindon,0.03966488164384078,0.03966488164384078,23,0.6914196660334186,17431.53231218032,7185.197287592442,0.13337775092376775,0.11705251333266782,FALSE,FALSE
E00064388,Bradford,E00054143,1,1,93.01773634261818,93.01773634261818,E06000010,"Kingston upon Hull, City of",0.03944307092725752,0.03944307092725752,15,1.0004947146120065,25365.53800430901,7124.191737459575,0.14992582950142844,0.11410202603735567,FALSE,FALSE
E00024284,Portsmouth,"E00086054, E00086060, E00086371",3,3,322.74274028203,322.0591367774721,E08000001,Bolton,0.039411439732749014,0.039411439732749014,15,0.8035785096179753,20389.47359109645,9286.643738007662,0,0,FALSE,FALSE
E00138357,Portsmouth,E00086020,1,1,163.99931622250725,163.99931622250725,E06000062,West Northamptonshire,0.039411155346928295,0.039411155346928295,39,0.8066289878927417,20467.022110672795,9819.554808614936,0.05933892870009847,-0.1141020260366973,FALSE,FALSE
E00176644,Birmingham,E00186268,1,1,126.25509823194768,126.25509823194768,E08000012,Liverpool,0.039403595385983356,0.039403595385983356,26,0.9017024191937055,22883.759980807718,3806.7592190675573,0.26616763456685577,0.01992571367208352,FALSE,FALSE
E00064860,Portsmouth,E00086023,1,1,329.93896765294505,329.93896765294505,E06000010,"Kingston upon Hull, City of",0.039375272960447516,0.039375272960447516,21,0.6805064873766034,17282.584632750928,7441.218256298024,0.2204240558797018,0.1272245707319356,FALSE,FALSE
E00050301,Bradford,E00054649,1,1,148.4729925591545,148.4729925591545,E08000028,Sandwell,0.0392520664867647,0.0392520664867647,12,0.5700638376978834,14523.154797215624,7668.386073418412,0.08770947513863964,-0.01506037449301026,FALSE,FALSE
E00080121,Bristol,E00174256,1,1,225.58551037024424,225.58551037024424,E06000033,Southend-on-Sea,0.03919842929070722,0.03919842929070722,25,0.7332198222187225,18705.336807782423,7066.609683405565,0.19621673560958774,-0.6931376421246297,FALSE,FALSE
E00026769,Bradford,E00176173,1,1,50.32105170809933,50.32105170809933,E08000003,Manchester,0.039198125770410874,0.039198125770410874,15,0.7570964987717633,19314.609662874896,10000.47814265409,0.7952599186190498,0.02604087540893119,FALSE,FALSE
E00048752,Birmingham,E00186240,1,1,29.696644471574967,29.696644471574967,E08000026,Coventry,0.039165296357469286,0.039165296357469286,27,0.7361330400096012,18795.543720409303,11540.829306498998,0.27142919708833335,0.0153216784503046,FALSE,FALSE
E00071408,Bradford,E00053867,1,1,132.0590895017085,132.0590895017085,E06000020,Telford and Wrekin,0.03908075043678082,0.03908075043678082,19,0.804114665060687,20575.72221806404,7548.473268884852,0.3084000463805546,-0.19517689299302884,FALSE,FALSE
E00080176,Portsmouth,E00174456,1,1,151.4399272106462,151.4399272106462,E06000033,Southend-on-Sea,0.03896044630079741,0.03896044630079741,15,0.6586829008955711,16906.451630716812,11011.167497617182,0.07298124778196019,-0.4044442987751781,FALSE,FALSE
E00112612,Portsmouth,E00086046,1,1,142.5317109421958,142.5317109421958,E07000078,Cheltenham,0.03895502945790894,0.03895502945790894,11,0.5571167514235327,14301.535878069339,8188.929759241505,0.17589939586200104,-0.6931376421226273,FALSE,FALSE
E00067918,Bristol,E00174293,1,1,179.71237271777977,179.71237271777977,E06000015,Derby,0.03887855340058356,0.03887855340058356,21,0.8816932755550533,22678.139962425124,8642.296860637738,0.9139272378965595,0.022294836008121665,FALSE,FALSE
E00174500,Bristol,E00174243,1,1,110.67436501066565,110.67436501066565,E06000038,Reading,0.03878882886901917,0.03878882886901917,27,0.8091333635270453,20859.95857877793,12142.671324015922,1.3819866420112383,-0.017493594949389863,FALSE,FALSE
E00067564,Portsmouth,E00179966,1,1,351.68257458168046,351.68257458168046,E06000014,York,0.03867104917118,0.03867104917118,8,0.632180450526058,16347.641558098636,9154.134878342586,0.15082165214166154,0.025782526539741304,FALSE,FALSE
E00068863,Portsmouth,E00086056,1,1,203.2207765002635,203.2207765002635,E06000016,Leicester,0.0386126206890709,0.0386126206890709,18,0.583858639203692,15120.927530540555,8909.00420279858,0.8453750049381455,0.0060305082268493375,FALSE,FALSE
E00064606,Portsmouth,E00086017,1,1,332.39453253056604,332.39453253056604,E06000010,"Kingston upon Hull, City of",0.03857352286923094,0.03857352286923094,30,0.8556149960723994,22181.406634106017,5884.865656931526,0.17531249532623605,0.2084776298251769,FALSE,FALSE
E00050843,Portsmouth,E00086370,1,1,197.39532432081504,197.39532432081504,E08000028,Sandwell,0.03855932793260147,0.03855932793260147,17,0.6036494270772165,15655.081648008647,13330.107850905224,0.41399939897239796,-0.13823972317439748,FALSE,FALSE
E00069499,Bradford,E00176166,1,1,136.35157473525902,136.35157473525902,E06000016,Leicester,0.038444285170230665,0.038444285170230665,15,0.6020869763026884,15661.286811203723,8869.978944596254,1.5318550912091566,-0.05349089556034181,FALSE,FALSE
E00173473,Newcastle,E00175558,1,1,226.12261607315233,226.12261607315233,E06000018,Nottingham,0.038379844069156795,0.038379844069156795,38,0.736281943431173,19184.078551868624,9405.978808812059,2.4856707628483097,-0.02921107086455954,FALSE,FALSE
E00071247,Portsmouth,E00086043,1,1,225.90083274614986,225.90083274614986,E06000020,Telford and Wrekin,0.03836694302983266,0.03836694302983266,23,0.3665390905573683,9553.513040441132,7271.88506478247,0.1364110985378634,-0.20847762944635584,FALSE,FALSE
E00063425,Bradford,E00053589,1,1,48.953324956315505,48.953324956315505,E06000008,Blackburn with Darwen,0.038340343015932726,0.038340343015932726,14,0.5859697386177702,15283.37235726515,9233.094233217778,0.232749220670871,-0.20569429990699847,FALSE,FALSE
E00080160,Bristol,E00178115,1,1,229.44706565050646,229.44706565050646,E06000033,Southend-on-Sea,0.03828066172504053,0.03828066172504053,11,0.6823792368619405,17825.69073030354,7418.8895176340975,0.14654607672394945,0.33360012806528927,FALSE,FALSE
E00052671,Bradford,"E00054153, E00054628",2,2,137.72818401897786,136.9576136114415,E08000031,Wolverhampton,0.03825498488035282,0.03825498488035282,16,0.6793049627391845,17757.292673459277,8809.309454807239,0.5145295841658635,-0.07793227690551602,FALSE,FALSE
E00138237,Bradford,E00054585,1,1,181.83774401758416,181.83774401758416,E06000062,West Northamptonshire,0.038227728202788115,0.038227728202788115,21,0.5722589483491229,14969.73467304776,10045.064618095543,0.1684272483253476,0.08332919657434237,FALSE,FALSE
E00069802,Bradford,E00054169,1,1,98.25607270224305,98.25607270224305,E06000018,Nottingham,0.03811794628425734,0.03811794628425734,27,0.8442845338167299,22149.26605753202,9129.557962143504,0.059221741009475345,-0.40444429941526866,FALSE,FALSE
E00068867,Newcastle,E00175574,1,1,263.3683419334398,263.3683419334398,E06000016,Leicester,0.03799997440866194,0.03799997440866194,37,0.8793003474237556,23139.498410381104,11184.218058397506,0.11204647000158602,-0.01505577472441954,FALSE,FALSE
E00169742,Bradford,E00053576,1,1,12.748640860625505,12.748640860625505,E08000035,Leeds,0.03784360428582505,0.03784360428582505,44,1.1130411522673893,29411.605296916645,6632.560633079451,0.08774293726791017,-0.4063340287156599,FALSE,FALSE
E00063216,Portsmouth,E00174456,1,1,308.8191702219973,308.8191702219973,E06000007,Warrington,0.03780206914238213,0.03780206914238213,13,0.6636423210551226,17555.71417415017,8094.794992502814,0.07534178941527596,-0.40444429941526877,FALSE,FALSE
E00083396,Bradford,E00177834,1,1,268.76767295295963,268.76767295295963,E06000039,Slough,0.03778377510076913,0.03778377510076913,21,0.7882689020335857,20862.629526331784,14821.176510459396,0.18236162764908267,-0.3026089162597997,FALSE,FALSE
E00060628,Portsmouth,E00179913,1,1,418.1686300948399,418.1686300948399,E06000002,Middlesbrough,0.037780602955987855,0.037780602955987855,35,0.9814389916098109,25977.324733359303,6775.963853679749,0.42787937262528686,0.09765342161177303,FALSE,FALSE
E00048439,Bradford,E00053582,1,1,149.6570834191799,149.6570834191799,E08000026,Coventry,0.03768271819306165,0.03768271819306165,23,0.6728314475344302,17855.172869623715,8704.255311932173,0.14862563330897638,0.03025874751646548,FALSE,FALSE
E00136372,Portsmouth,E00179961,1,1,261.50845604497914,261.50845604497914,E07000148,Norwich,0.03768014767771309,0.03768014767771309,22,0.5853705843334877,15535.251861014343,7669.821320019311,0.5938007636577358,0.00784596067178839,FALSE,FALSE
E00076660,Bradford,E00177762,1,1,412.9263883746619,412.9263883746619,E06000026,Plymouth,0.037672270494767,0.037672270494767,21,0.7858542808758499,20860.284515769014,7644.880338178865,0.9528865824404678,-0.014697443541102154,FALSE,FALSE
E00132885,Portsmouth,E00086369,1,1,268.95593852460445,268.95593852460445,E07000138,Lincoln,0.037652533316553334,0.037652533316553334,5,0.38139682112350537,10129.380084920618,6374.073106376824,0.3702403695553438,-0.05300814639958028,FALSE,FALSE
E00070260,Newcastle,E00175587,1,1,228.05812924946295,228.05812924946295,E06000018,Nottingham,0.037637805340026274,0.037637805340026274,5,0.2765471681622278,7347.590160049293,6190.5841186817015,0,0,FALSE,FALSE
E00057031,Bradford,E00054180,1,1,13.281768506621393,13.281768506621393,E08000035,Leeds,0.03759375371798806,0.03759375371798806,44,1.3208164860499678,35133.93464132784,8458.852031257567,0.10627592968633617,0.0824335004218773,FALSE,FALSE
E00170986,Bradford,E00054589,1,1,273.76872918047076,273.76872918047076,E07000070,Chelmsford,0.03750340003682392,0.03750340003682392,31,0.8823803404164088,23528.00918183459,6826.047764966328,0.05666490708123011,20.44672657552008,FALSE,FALSE
E00173534,Bradford,E00176139,1,1,100.41650418042428,100.41650418042428,E06000018,Nottingham,0.03750216453374337,0.03750216453374337,28,0.8351890691887139,22270.42304284156,10452.729992352564,0.6836278407649873,-0.02437075612981441,FALSE,FALSE
E00173508,Bristol,E00178058,1,1,194.35092540278964,194.35092540278964,E06000018,Nottingham,0.03744996614185156,0.03744996614185156,29,0.8681481413549597,23181.54676206171,7957.28356258713,1.5742664585642405,0.0017814421384088474,FALSE,FALSE
E00161182,Bradford,"E00054427, E00177833",2,2,322.6036554465865,321.09420704090576,E07000226,Crawley,0.03743295116038562,0.03743295116038562,24,0.6057618910903751,16182.584389216903,6224.462479639548,0.24762204788089107,0.18934350130672034,FALSE,FALSE
E00080977,Bradford,E00176131,1,1,309.78498164921115,309.78498164921115,E06000035,Medway,0.03742726515778281,0.03742726515778281,29,0.7214680892156644,19276.537737239367,8897.257082401447,0.48512194126353997,0.03244950813585166,FALSE,FALSE
E00113509,Portsmouth,E00174447,1,1,140.94418506121164,140.94418506121164,E07000081,Gloucester,0.03735956726757356,0.03735956726757356,14,0.6241651703526989,16706.97002142331,10064.356401856701,0.32042800447674036,0.07820968013800755,FALSE,FALSE
E00175524,Birmingham,E00175778,1,1,130.20793049357448,130.20793049357448,E08000034,Kirklees,0.03731130843500514,0.03731130843500514,10,0.5356992958647985,14357.55856158103,4743.870087223749,0.17713948988267764,0.281842522656454,FALSE,FALSE
E00136405,Bristol,E00178105,1,1,298.76754321075066,298.76754321075066,E07000148,Norwich,0.03728766398652392,0.03728766398652392,27,0.6296004329793542,16884.95243914709,8689.200806923609,0.5542705845175988,-0.014346452697170558,FALSE,FALSE
E00180803,Birmingham,E00186136,1,1,110.01953538797356,110.01953538797356,E08000003,Manchester,0.037217305767216255,0.037217305767216255,20,0.7741534956549707,20800.90107803833,4594.636728127413,0.6502922260579315,0.060001039192224354,FALSE,FALSE
E00181786,Bradford,E00177753,1,1,35.053778169172055,35.053778169172055,E08000004,Oldham,0.03716980253880728,0.03716980253880728,38,1.2312895009709794,33126.070543028756,5165.483453928539,0.22786314654575515,-0.024929569218999408,FALSE,FALSE
E00067417,Bradford,E00053602,1,1,42.98576988126326,42.98576988126326,E06000014,York,0.03701078843643993,0.03701078843643993,17,0.6752753056370359,18245.36396452922,5592.963801770643,0.07360553478719414,-0.045739854123969026,FALSE,FALSE
E00027167,Bradford,E00053600,1,1,41.2186039156793,41.2186039156793,E08000004,Oldham,0.03676432389566701,0.03676432389566701,16,0.7015320563793839,19081.870194872958,8268.885914037686,0.26438421211602753,0.33993271281271153,FALSE,FALSE
E00079817,Birmingham,E00175748,1,1,122.20144760985511,122.20144760985511,E06000032,Luton,0.0367081121522442,0.0367081121522442,14,0.5972735858439897,16270.888117777386,11332.644900796602,0.41856865249905933,-0.13827622505741036,FALSE,FALSE
E00064849,Portsmouth,E00086038,1,1,331.5143693369297,331.5143693369297,E06000010,"Kingston upon Hull, City of",0.03670641241064385,0.03670641241064385,14,0.6542854677043639,17824.82745479749,7328.419813699837,1.6651378546165034,-0.03800409369670026,FALSE,FALSE
E00113419,Portsmouth,E00174456,1,1,143.3221327301991,143.3221327301991,E07000081,Gloucester,0.036633260732788595,0.036633260732788595,9,0.6263634922322656,17098.218386867185,7124.672900504103,0.07707106272742192,-0.4044442988562513,FALSE,FALSE
E00172564,Sheffield,E00185184,1,1,178.6483411087935,178.6483411087935,E07000178,Oxford,0.03663299043745134,0.03663299043745134,7,0.26977592239056025,7364.28883279913,20364.157855847196,0.35624009418033525,-0.13071318620018474,FALSE,FALSE
E00052630,Portsmouth,E00086045,1,1,208.63878826580202,208.63878826580202,E08000031,Wolverhampton,0.036628060163684535,0.036628060163684535,7,0.5886217954438784,16070.242126212206,9446.309699552343,0.16988837446053154,-0.015060374493002788,FALSE,FALSE
E00068971,Birmingham,"E00175655, E00175666",2,2,59.0644666888807,58.67768109229499,E06000016,Leicester,0.03658640542814508,0.03658640542814508,8,0.5585806552819134,15267.43741958892,8145.101889970188,0,0,FALSE,FALSE
E00079407,Bradford,E00176111,1,1,229.64388452149768,229.64388452149768,E06000032,Luton,0.03658397886368661,0.03658397886368661,11,0.45232530194624887,12364.02698655691,12136.460106057955,0.8819913418140116,0.019331316584580163,FALSE,FALSE
E00059080,Bradford,E00053631,1,1,18.519847744458787,18.519847744458787,E08000035,Leeds,0.03654081867923774,0.03654081867923774,29,0.8199951322046845,22440.524373653414,8812.063101994985,0.12028607991221503,0.04227722724957913,FALSE,FALSE
E00024934,Bradford,E00177769,1,1,48.50517390161491,48.50517390161491,E08000001,Bolton,0.03651150898020985,0.03651150898020985,47,1.4547168880971872,39842.694227885244,7887.923781953335,0.27586879844704815,-0.18273807931392383,FALSE,FALSE
E00081171,Portsmouth,E00086015,1,1,130.41822341217724,130.41822341217724,E06000035,Medway,0.036488287498322024,0.036488287498322024,18,0.5174922836132482,14182.42178773246,8550.689039992569,0.28985939452597453,0.5595270600106657,FALSE,FALSE
E00067604,Portsmouth,E00086036,1,1,351.2433622615726,351.2433622615726,E06000014,York,0.03645844618913671,0.03645844618913671,35,0.7464372224911445,20473.643298423278,7213.691955922258,0.8297402398194951,-0.01552875741450096,FALSE,FALSE
E00063263,Portsmouth,E00086045,1,1,307.79259403647194,307.79259403647194,E06000007,Warrington,0.03644420417711069,0.03644420417711069,34,0.5906328907584509,16206.497139795043,9603.721851054237,0.16748305342930075,-0.01506037450044105,FALSE,FALSE
E00090733,Bristol,E00178055,1,1,206.95595676213244,206.95595676213244,E07000008,Cambridge,0.03643740300545219,0.03643740300545219,30,0.866636773535304,23784.262929101387,8590.074324264144,0.517649393263053,-0.04167929277979389,FALSE,FALSE
E00033832,Bradford,E00054621,1,1,89.66357811096815,89.66357811096815,E08000012,Liverpool,0.036400694475502704,0.036400694475502704,15,0.615061777240375,16896.979195116877,6758.112820225326,0.9220520945790487,-0.039523543829626674,FALSE,FALSE
E00085861,Bath,E00072574,1,1,165.46704174816495,165.46704174816495,E06000043,Brighton and Hove,0.036317728720818995,0.036317728720818995,11,0.6242542023309243,17188.69060148778,9499.492731279479,0.31895980716914496,-0.04587967623516411,FALSE,FALSE
E00113549,Sheffield,E00185189,1,1,181.79461121928102,181.79461121928102,E07000081,Gloucester,0.036286191305758435,0.036286191305758435,14,0.5934082686440006,16353.556195627225,6779.438435054523,0.16851804277771587,-0.11410202786318427,FALSE,FALSE
E00026815,Portsmouth,E00174453,1,1,298.3314566144302,298.3314566144302,E08000003,Manchester,0.0362691715812686,0.0362691715812686,10,0.6297972953430473,17364.534889688777,9126.20789417056,0.3089343213105114,-0.07762307789327606,FALSE,FALSE
E00136486,Bath,E00072576,1,1,285.5553333150418,285.5553333150418,E07000148,Norwich,0.03620835540588014,0.03620835540588014,11,0.3377040079326909,9326.687283837495,7594.932079001322,0.2897892761151519,-0.025922042115298288,FALSE,FALSE
E00085530,Newcastle,E00175558,1,1,472.3029976404786,472.3029976404786,E06000043,Brighton and Hove,0.03618520628899941,0.03618520628899941,33,0.9964332083586411,27537.032686796225,11800.402534386307,4.053303288288561,-0.03876802216467591,FALSE,TRUE
E00153013,Bristol,E00174298,1,1,265.47360621248555,265.47360621248555,E07000202,Ipswich,0.03617033256850141,0.03617033256850141,20,0.475444436331401,13144.59676119863,9731.732472555032,1.1551171031417706,-0.0010380289902672398,FALSE,FALSE
E00076073,Birmingham; Newcastle,"E00046393, E00175551",2,2,537.9923675988316,408.63215364666337,E06000026,Plymouth,0.036101897089456374,0.036101897089456374,14,0.8323134921757834,23054.56386719528,7866.622612553586,1.2592406705557122,-0.013233220792542731,FALSE,TRUE
E00053056,Bradford,E00054622,1,1,135.5684761149184,135.5684761149184,E08000031,Wolverhampton,0.036075982122436984,0.036075982122436984,13,0.42647890084714696,11821.685114482414,8925.60593103677,0.23447818825588446,-0.0955990486265829,FALSE,FALSE
E00177448,Bradford,E00053561,1,1,139.91295778248514,139.91295778248514,E08000028,Sandwell,0.03596321526213153,0.03596321526213153,33,0.8934599346117511,24843.71678392573,6562.260862379087,0.33577331045108766,0.267374787781037,FALSE,FALSE
E00145607,Portsmouth,E00086035,1,1,105.58999052787206,105.58999052787206,E07000178,Oxford,0.03587633564205983,0.03587633564205983,25,0.7929807573318156,22103.170324958162,9727.860823970212,0.46068457099664234,-0.015953467050776805,FALSE,FALSE
E00058862,Birmingham; Sheffield,"E00047468, E00172429",2,2,150.4374568764986,98.7522178544484,E08000035,Leeds,0.03581905378680071,0.03581905378680071,28,0.8090219136713829,22586.35637018158,7677.478071778022,0.5887071684358098,-0.03999825163006085,FALSE,FALSE
E00039354,Bradford,E00053595,1,1,47.68255911071041,47.68255911071041,E08000018,Rotherham,0.035783400416223334,0.035783400416223334,30,0.9003177647934121,25160.207088234958,12016.74505492352,0.5403519946222878,0.006266348543723244,FALSE,FALSE
E00090651,Birmingham; Portsmouth,"E00086366, E00175733",2,2,177.8177426737832,159.87791106184028,E07000008,Cambridge,0.03571237943413435,0.03571237943413435,18,0.5526220142024023,15474.242348416557,7420.396069904813,0.44875067157417264,-0.09878959450254748,FALSE,FALSE
E00044967,Bradford,E00054399,1,1,122.20496579892743,122.20496579892743,E08000024,Sunderland,0.035576878829292835,0.035576878829292835,28,0.8497262369133044,23884.226634677907,7083.252052805472,0.1746627249490738,-0.17053782568546266,FALSE,FALSE
E00068086,Bristol,"E00174294, E00174295",2,2,179.09743974278604,178.8824898741352,E06000015,Derby,0.035438397531486525,0.035438397531486525,17,0.7547668475616264,21297.995963023623,13177.796755202517,1.0625036096786455,0.013447625325414226,FALSE,FALSE
E00185509,Bristol,E00178114,1,1,296.63236518717537,296.63236518717537,E06000014,York,0.0352871741775212,0.0352871741775212,22,0.5834982683244018,16535.70403197955,9040.111809327336,1.0421761863086048,-0.017439929017545652,FALSE,FALSE
E00069753,Newcastle,E00042825,1,1,222.30515770247385,222.30515770247385,E06000018,Nottingham,0.035281426777320914,0.035281426777320914,14,0.7295230635309051,20677.25515000562,6547.35426256877,0.2597765711240897,0.033404299311398926,FALSE,FALSE
