term,estimate,se,event_time,ci_lo,ci_hi,irr,irr_lo,irr_hi,pct_change,pct_lo,pct_hi
event_time_ref::1:treat_group,0.2879061079195728,0.09212176267122296,1,0.10734745308397578,0.4684647627551698,1.3336320807541486,1.1133210141048282,1.5975397071317412,33.36320807541486,11.33210141048282,59.75397071317412
event_time_ref::2:treat_group,0.08440660159321428,0.11221081333656488,2,-0.13552659254645288,0.30433979573288145,1.0880712153681062,0.8732559405205456,1.355729648981155,8.807121536810625,-12.674405947945445,35.5729648981155
event_time_ref::3:treat_group,0.07732778285242325,0.09179695585827671,3,-0.1025942506297991,0.2572498163346456,1.0803961536922009,0.9024930852026252,1.2933681909051222,8.039615369220087,-9.750691479737483,29.336819090512222
event_time_ref::4:treat_group,-0.07398393986642246,0.0888787965934526,4,-0.24818638118958955,0.10021850145674463,0.9286866085525057,0.7802145124167076,1.1054124259151454,-7.131339144749427,-21.978548758329243,10.541242591514543
event_time_ref::5:treat_group,0.12327883591106595,0.09787769779472467,5,-0.06856145176659442,0.3151191235887263,1.1311997961022304,0.9337360786088803,1.3704225508862735,13.119979610223043,-6.626392139111969,37.04225508862735
event_time_ref::6:treat_group,0.05097519885995608,0.09785098289311077,6,-0.14081272761054103,0.2427631253304532,1.0522967947993935,0.8686519709966115,1.2747666284284487,5.229679479939353,-13.13480290033885,27.476662842844867
event_time_ref::7:treat_group,-0.030176586954185944,0.10504677990425296,7,-0.2360682755665217,0.17571510165814985,0.9702741806573233,0.7897267530506225,1.1920983834137544,-2.9725819342676707,-21.027324694937754,19.20983834137544
event_time_ref::8:treat_group,-0.30275339708972454,0.12759477775861658,8,-0.552839161496613,-0.05266763268283603,0.7387812595172323,0.5753140798437354,0.9486952753913402,-26.121874048276773,-42.46859201562646,-5.130472460865976
event_time_ref::9:treat_group,-0.20914087165615672,0.20415721529076314,9,-0.6092890136260525,0.191007270313739,0.8112809411033882,0.5437373215036105,1.2104682525332755,-18.87190588966118,-45.62626784963895,21.04682525332755
event_time_ref::10:treat_group,-0.3373630707834403,0.18744119979829366,10,-0.7047478223880959,0.030021680821215257,0.7136496875090897,0.4942331930887984,1.0304768752962263,-28.635031249091025,-50.57668069112016,3.0476875296226336
event_time_ref::11:treat_group,-0.12220241487769155,0.18987147298306706,11,-0.49435050192450297,0.24994567216911984,0.8849692194357076,0.6099669510283756,1.2839556602669324,-11.503078056429239,-39.00330489716244,28.395566026693242
event_time_ref::12:treat_group,-0.06255880321598668,0.1699777348346613,12,-0.3957151634919228,0.2705975570599495,0.9393578239283704,0.6731984201182967,1.3107474631630691,-6.064217607162958,-32.680157988170336,31.07474631630691
event_time_ref::13:treat_group,0.49006740977051017,0.19627778956534678,13,0.10536294222243048,0.8747718773185899,1.632426257725935,1.111113807297276,2.398328118516608,63.2426257725935,11.111380729727593,139.83281185166078
event_time_ref::14:treat_group,-1.245553789555576,0.6414972059360383,14,-2.502888313190211,0.011780734079059219,0.2877814936083473,0.0818482535012694,1.0118504002307978,-71.22185063916527,-91.81517464987306,1.1850400230797753
