term,estimate,se,event_time,ci_lo,ci_hi,irr,irr_lo,irr_hi,pct_change,pct_lo,pct_hi,scheme
event_time_f::5:treat_group,0.6508802978401882,0.5422897337165392,5,-0.4120075802442287,1.713768175924605,1.9172278178858588,0.6623192554913797,5.54983487977908,91.72278178858588,-33.76807445086203,454.98348797790806,Bristol
event_time_f::6:treat_group,0.9350271770920681,0.5046713742554357,6,-0.05412871644858597,1.924183070632722,2.547282684534353,0.947310164253928,6.849550780486767,154.72826845343528,-5.2689835746072,584.9550780486767,Bristol
event_time_f::7:treat_group,0.5075114928327815,0.4043267556767399,7,-0.28496894829362873,1.2999919339591917,1.6611522578949374,0.7520376060077478,3.6692670710419493,66.11522578949373,-24.796239399225218,266.9267071041949,Bristol
event_time_f::-8:treat_group,0.6415552727679331,0.7154141712980085,-8,-0.7606565029761637,2.04376704851203,1.8994327192345586,0.46735950336789117,7.719634732791136,89.94327192345585,-53.264049663210876,671.9634732791136,Newcastle
event_time_f::-7:treat_group,0.22390759719304765,0.7298498969753484,-7,-1.2065982008786351,1.6544133952647306,1.2509554222953023,0.2992134140360382,5.230011072904434,25.09554222953023,-70.07865859639618,423.0011072904434,Newcastle
event_time_f::-6:treat_group,0.5981674712241916,0.8542036971130699,-6,-1.0760717751174254,2.2724067175658087,1.81878277287264,0.34093215681390665,9.702724453486805,81.878277287264,-65.90678431860934,870.2724453486805,Newcastle
event_time_f::-5:treat_group,-1.334452705352997,0.740074124074192,-5,-2.7849979885384135,0.11609257783241933,0.2633022399360342,0.06172921319677503,1.1230998414694664,-73.66977600639657,-93.8270786803225,12.30998414694664,Newcastle
event_time_f::-4:treat_group,-1.1088283330713313,0.6720062704307276,-4,-2.4259606231155573,0.2083039569728946,0.32994532070913046,0.08839316572630677,1.2315874622584295,-67.00546792908695,-91.16068342736932,23.158746225842954,Newcastle
event_time_f::-3:treat_group,0.6313465624520187,0.6918523938838853,-3,-0.7246841295603965,1.987377254464434,1.8801406022045477,0.4844775769339457,7.2963721178370164,88.01406022045477,-51.55224230660542,629.6372117837017,Newcastle
event_time_f::-2:treat_group,-0.06234159106048413,0.8255752470535053,-2,-1.6804690752853544,1.5557858931643862,0.939561886027676,0.18628657311429528,4.738809259936625,-6.0438113972324015,-81.37134268857046,373.8809259936625,Newcastle
event_time_f::0:treat_group,0.45431551452805086,0.6546944959997169,0,-0.8288856976313941,1.7375167266874958,1.5750948844024621,0.4365354478893015,5.683212914017302,57.509488440246216,-56.346455211069845,468.3212914017302,Newcastle
event_time_f::1:treat_group,-0.2717964985090328,0.7329529205353904,1,-1.708384222758398,1.1647912257403323,0.7620093153442199,0.18115826767225476,3.2052536388892463,-23.79906846557801,-81.88417323277453,220.52536388892463,Newcastle
event_time_f::2:treat_group,-0.5429805757818484,0.6166576668050234,2,-1.7516296027196943,0.6656684511559974,0.5810139129949893,0.17349099157177916,1.9457907527958407,-41.89860870050107,-82.65090084282208,94.57907527958407,Newcastle
event_time_f::3:treat_group,-0.4771962789024951,0.6838246327352495,3,-1.817492559063584,0.8631000012585939,0.6205207222134168,0.1624325307095292,2.370497861569496,-37.94792777865832,-83.75674692904708,137.0497861569496,Newcastle
event_time_f::4:treat_group,0.5704890383813331,0.9677640738639733,4,-1.3263285463920544,2.467306623154721,1.7691320133728878,0.265450061998616,11.790647390231639,76.91320133728878,-73.4549938001384,1079.0647390231638,Newcastle
event_time_f::5:treat_group,-0.21084674072727547,0.8143575832768967,5,-1.8069876039499928,1.385294122495442,0.8098981817764741,0.16414787116633203,3.99600104578984,-19.01018182235259,-83.5852128833668,299.60010457898403,Newcastle
event_time_f::-8:treat_group,0.07242728446890989,0.48552652881353586,-8,-0.8792047120056203,1.0240592809434401,1.075114625716734,0.41511291475786444,2.78447481959036,7.511462571673411,-58.48870852421355,178.447481959036,Portsmouth
event_time_f::-7:treat_group,0.06356895602058427,0.4744478051363187,-7,-0.8663487420466003,0.9934866540877689,1.0656329650766936,0.4204840454909043,2.700634253393355,6.563296507669358,-57.95159545090958,170.0634253393355,Portsmouth
event_time_f::-6:treat_group,-0.11831350107925104,0.4535182917738787,-6,-1.0072093529560533,0.7705823507975511,0.8884174891102576,0.36523680572644457,2.1610243616798432,-11.158251088974236,-63.47631942735554,116.10243616798432,Portsmouth
event_time_f::-5:treat_group,-0.23405351138571082,0.5823144953372584,-5,-1.3753899222467372,0.9072828994753156,0.7913194701612162,0.2527410272397732,2.4775815414494238,-20.868052983878382,-74.72589727602268,147.75815414494238,Portsmouth
